Taxon	Taxon	Taxon	barcode03	barcode03	barcode03	barcode15	barcode15	barcode15	barcode50	barcode50	barcode50	barcode62	barcode62	barcode62	barcode74	barcode74	barcode74	stringent_demultiplex_barcode03	stringent_demultiplex_barcode03	stringent_demultiplex_barcode03	stringent_demultiplex_barcode15	stringent_demultiplex_barcode15	stringent_demultiplex_barcode15	stringent_demultiplex_barcode50	stringent_demultiplex_barcode50	stringent_demultiplex_barcode50	stringent_demultiplex_barcode62	stringent_demultiplex_barcode62	stringent_demultiplex_barcode62	stringent_demultiplex_barcode74	stringent_demultiplex_barcode74	stringent_demultiplex_barcode74
Staphylococcus aureus	1280	species	8.0	8.0	42.625	3.0	3.0	82.66666666666667	1.0	1.0	96.0	97.0	97.0	87.62886597938144	1.0	1.0	22.0	8.0	8.0	42.625	3.0	3.0	82.66666666666667	1.0	1.0	96.0	97.0	97.0	87.62886597938144	1.0	1.0	22.0
Staphylococcus carnosus	1281	species	0.0	0.0	-inf	1.0	1.0	77.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	77.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Staphylococcus epidermidis	1282	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	16.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	16.0	0.0	0.0	-inf	0.0	0.0	-inf
Staphylococcus haemolyticus	1283	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	16.0	16.0	13.375	4.0	4.0	13.5	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	16.0	16.0	13.375	4.0	4.0	13.5
Staphylococcus xylosus	1288	species	0.0	0.0	-inf	1.0	1.0	9.0	3.0	3.0	33.333333333333336	1.0	1.0	9.0	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	9.0	3.0	3.0	33.333333333333336	1.0	1.0	9.0	0.0	0.0	-inf
Staphylococcus warneri	1292	species	0.0	0.0	-inf	1.0	1.0	71.0	0.0	0.0	-inf	1.0	1.0	37.0	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	71.0	0.0	0.0	-inf	1.0	1.0	37.0	0.0	0.0	-inf
Staphylococcus muscae	1294	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	7.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	7.0	0.0	0.0	-inf
Staphylococcus saccharolyticus	33028	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	73.5	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	73.5
Staphylococcus succinus	61015	species	2.0	2.0	33.5	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	33.5	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Staphylococcus pseudoxylosus	2282419	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	47.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	47.0	0.0	0.0	-inf
Staphylococcus intermedius group	2815305	species_group	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	89.0	2.0	0.0	82.5	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	89.0	2.0	0.0	82.5
Staphylococcus pseudintermedius	283734	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	89.0	2.0	2.0	82.5	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	89.0	2.0	2.0	82.5
Bacillaceae	186817	family	17.0	0.0	52.8235294117647	24.0	0.0	75.16666666666666	32.0	0.0	60.74999999999999	32.0	0.0	19.03125	8.0	0.0	23.25	17.0	0.0	52.8235294117647	24.0	0.0	75.16666666666666	32.0	0.0	60.74999999999999	32.0	0.0	19.03125	8.0	0.0	23.25
Bacillus	1386	genus	15.0	0.0	53.0	17.0	0.0	78.94117647058823	23.0	0.0	71.1304347826087	10.0	0.0	26.7	4.0	0.0	34.0	15.0	0.0	53.0	17.0	0.0	78.94117647058823	23.0	0.0	71.1304347826087	10.0	0.0	26.7	4.0	0.0	34.0
Bacillus cereus group	86661	species_group	11.0	0.0	48.90909090909091	13.0	4.0	78.92307692307692	21.0	5.0	75.28571428571429	9.0	0.0	24.77777777777778	4.0	0.0	34.0	11.0	0.0	48.90909090909091	13.0	4.0	78.92307692307692	21.0	5.0	75.28571428571429	9.0	0.0	24.77777777777778	4.0	0.0	34.0
Bacillus cereus	1396	species	2.0	2.0	35.0	1.0	1.0	75.0	2.0	1.0	30.5	4.0	3.0	33.25	2.0	2.0	13.5	2.0	2.0	35.0	1.0	1.0	75.0	2.0	1.0	30.5	4.0	3.0	33.25	2.0	2.0	13.5
Bacillus cereus 03BB108	451709	strain	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	22.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	22.0	0.0	0.0	-inf	0.0	0.0	-inf
Bacillus cereus m1550	526969	strain	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	87.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	87.0	0.0	0.0	-inf
Bacillus mycoides	1405	species	3.0	3.0	85.33333333333333	0.0	0.0	-inf	9.0	9.0	89.22222222222223	0.0	0.0	-inf	0.0	0.0	-inf	3.0	3.0	85.33333333333333	0.0	0.0	-inf	9.0	9.0	89.22222222222223	0.0	0.0	-inf	0.0	0.0	-inf
Bacillus thuringiensis	1428	species	0.0	0.0	-inf	5.0	5.0	81.8	1.0	0.0	25.0	4.0	0.0	17.5	1.0	0.0	17.0	0.0	0.0	-inf	5.0	5.0	81.8	1.0	0.0	25.0	4.0	0.0	17.5	1.0	0.0	17.0
Bacillus thuringiensis serovar monterrey	180882	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	27.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	27.0	0.0	0.0	-inf
Bacillus thuringiensis serovar monterrey BGSC 4AJ1	527022	strain	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	27.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	27.0	0.0	0.0	-inf
Bacillus thuringiensis Bt407	527021	strain	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	25.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	25.0	0.0	0.0	-inf	0.0	0.0	-inf
Bacillus thuringiensis MC28	1195464	strain	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	8.0	1.0	1.0	17.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	8.0	1.0	1.0	17.0
Bacillus toyonensis	155322	species	4.0	4.0	43.0	0.0	0.0	-inf	2.0	2.0	44.5	0.0	0.0	-inf	0.0	0.0	-inf	4.0	4.0	43.0	0.0	0.0	-inf	2.0	2.0	44.5	0.0	0.0	-inf	0.0	0.0	-inf
Bacillus wiedmannii	1890302	species	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	90.5	1.0	1.0	20.0	1.0	1.0	92.0	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	90.5	1.0	1.0	20.0	1.0	1.0	92.0
Bacillus paranthracis	2026186	species	0.0	0.0	-inf	3.0	3.0	73.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	3.0	3.0	73.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Bacillus pacificus	2026187	species	1.0	1.0	24.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	24.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Bacillus tropicus	2026188	species	1.0	1.0	16.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	16.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
unclassified Bacillus (in: Bacteria)	185979	no_rank	1.0	0.0	59.0	1.0	0.0	83.0	2.0	0.0	27.5	1.0	0.0	44.0	0.0	0.0	-inf	1.0	0.0	59.0	1.0	0.0	83.0	2.0	0.0	27.5	1.0	0.0	44.0	0.0	0.0	-inf
Bacillus sp. X1(2014)	1565991	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	29.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	29.0	0.0	0.0	-inf	0.0	0.0	-inf
Bacillus sp. MD-5	2009331	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf
Bacillus sp. ZY-1-1	2093834	species	0.0	0.0	-inf	1.0	1.0	83.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	83.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Bacillus sp. SYJ	2529386	species	1.0	1.0	59.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	59.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Bacillus sp. HD4P25	2779776	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	44.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	44.0	0.0	0.0	-inf
Bacillus subtilis group	653685	species_group	3.0	0.0	66.0	3.0	0.0	77.66666666666667	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	66.0	3.0	0.0	77.66666666666667	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Bacillus subtilis	1423	species	3.0	0.0	66.0	1.0	1.0	77.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	66.0	1.0	1.0	77.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Bacillus subtilis subsp. subtilis	135461	subspecies	3.0	3.0	66.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	3.0	3.0	66.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Bacillus amyloliquefaciens group	1938374	species_subgroup	0.0	0.0	-inf	2.0	0.0	78.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	78.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Bacillus velezensis	492670	species	0.0	0.0	-inf	2.0	2.0	78.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	78.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Amphibacillus	29331	genus	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	30.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	30.0	0.0	0.0	-inf	0.0	0.0	-inf
Amphibacillus xylanus	1449	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	30.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	30.0	0.0	0.0	-inf	0.0	0.0	-inf
Amphibacillus xylanus NBRC 15112	698758	strain	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	30.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	30.0	0.0	0.0	-inf	0.0	0.0	-inf
Gracilibacillus	74385	genus	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	20.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	20.0	0.0	0.0	-inf
unclassified Gracilibacillus	2625209	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	20.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	20.0	0.0	0.0	-inf
Gracilibacillus sp. SCU50	2663022	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	20.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	20.0	0.0	0.0	-inf
Virgibacillus	84406	genus	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	48.66666666666666	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	48.66666666666666	0.0	0.0	-inf	0.0	0.0	-inf
Virgibacillus halodenitrificans	1482	species	0.0	0.0	-inf	0.0	0.0	-inf	3.0	3.0	48.66666666666666	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	3.0	3.0	48.66666666666666	0.0	0.0	-inf	0.0	0.0	-inf
Anoxybacillus	150247	genus	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	21.0	1.0	0.0	33.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	21.0	1.0	0.0	33.0	0.0	0.0	-inf
Anoxybacillus flavithermus	33934	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	21.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	21.0	0.0	0.0	-inf	0.0	0.0	-inf
Anoxybacillus flavithermus WK1	491915	strain	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	21.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	21.0	0.0	0.0	-inf	0.0	0.0	-inf
unclassified Anoxybacillus	2639704	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	33.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	33.0	0.0	0.0	-inf
Anoxybacillus sp. B2M1	1490052	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	33.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	33.0	0.0	0.0	-inf
Paraliobacillus	200903	genus	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	29.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	29.0	0.0	0.0	-inf
Paraliobacillus zengyii	2213194	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	29.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	29.0	0.0	0.0	-inf
Lysinibacillus	400634	genus	1.0	0.0	52.0	1.0	0.0	77.0	1.0	0.0	20.0	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	52.0	1.0	0.0	77.0	1.0	0.0	20.0	0.0	0.0	-inf	0.0	0.0	-inf
Lysinibacillus fusiformis	28031	species	0.0	0.0	-inf	1.0	1.0	77.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	77.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
unclassified Lysinibacillus	2636778	no_rank	1.0	0.0	52.0	0.0	0.0	-inf	1.0	0.0	20.0	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	52.0	0.0	0.0	-inf	1.0	0.0	20.0	0.0	0.0	-inf	0.0	0.0	-inf
Lysinibacillus sp. YS11	2072025	species	1.0	1.0	52.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	52.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Lysinibacillus sp. 2017	2169540	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	20.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	20.0	0.0	0.0	-inf	0.0	0.0	-inf
Sediminibacillus	482460	genus	0.0	0.0	-inf	1.0	0.0	53.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	53.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
unclassified Sediminibacillus	2636913	no_rank	0.0	0.0	-inf	1.0	0.0	53.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	53.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Sediminibacillus sp. DP4-553-S	2729421	species	0.0	0.0	-inf	1.0	1.0	53.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	53.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Psychrobacillus	1221880	genus	1.0	0.0	51.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	51.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
unclassified Psychrobacillus	2636677	no_rank	1.0	0.0	51.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	51.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Psychrobacillus sp. AK 1817	2303505	species	1.0	1.0	51.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	51.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Neobacillus	2675232	genus	0.0	0.0	-inf	1.0	0.0	49.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	49.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Neobacillus thermocopriae	1215031	species	0.0	0.0	-inf	1.0	1.0	49.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	49.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Metabacillus	2675233	genus	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	20.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	20.0	0.0	0.0	-inf
unclassified Metabacillus	2675274	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	20.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	20.0	0.0	0.0	-inf
Metabacillus sp. cB07	2806989	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	20.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	20.0	0.0	0.0	-inf
Alkalihalobacillus	2675234	genus	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	16.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	16.0	0.0	0.0	-inf	0.0	0.0	-inf
Alkalihalobacillus pseudofirmus	79885	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	16.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	16.0	0.0	0.0	-inf	0.0	0.0	-inf
Bacillus pseudofirmus OF4	398511	strain	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	16.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	16.0	0.0	0.0	-inf	0.0	0.0	-inf
Radiobacillus	2785518	genus	0.0	0.0	-inf	1.0	0.0	63.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	63.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Radiobacillus deserti	2594883	species	0.0	0.0	-inf	1.0	1.0	63.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	63.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Priestia	2800373	genus	0.0	0.0	-inf	1.0	0.0	72.0	1.0	0.0	27.0	1.0	0.0	35.0	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	72.0	1.0	0.0	27.0	1.0	0.0	35.0	0.0	0.0	-inf
Priestia megaterium	1404	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	27.0	1.0	1.0	35.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	27.0	1.0	1.0	35.0	0.0	0.0	-inf
Priestia flexa	86664	species	0.0	0.0	-inf	1.0	1.0	72.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	72.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Heyndrickxia	2837504	genus	0.0	0.0	-inf	2.0	0.0	74.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	74.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Bacillus oleronius	38875	species	0.0	0.0	-inf	2.0	2.0	74.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	74.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Rossellomorea	2837508	genus	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	48.0	16.0	0.0	11.5625	4.0	0.0	12.5	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	48.0	16.0	0.0	11.5625	4.0	0.0	12.5
Bacillus marisflavi	189381	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	48.0	16.0	16.0	11.5625	4.0	4.0	12.5	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	48.0	16.0	16.0	11.5625	4.0	4.0	12.5
Planococcaceae	186818	family	0.0	0.0	-inf	1.0	0.0	68.0	5.0	0.0	35.0	5.0	0.0	34.4	4.0	0.0	31.5	0.0	0.0	-inf	1.0	0.0	68.0	5.0	0.0	35.0	5.0	0.0	34.4	4.0	0.0	31.5
Planococcus	1372	genus	0.0	0.0	-inf	1.0	0.0	68.0	1.0	0.0	84.0	1.0	0.0	37.0	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	68.0	1.0	0.0	84.0	1.0	0.0	37.0	0.0	0.0	-inf
Planococcus massiliensis	1499687	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	37.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	37.0	0.0	0.0	-inf
unclassified Planococcus	2662419	no_rank	0.0	0.0	-inf	1.0	0.0	68.0	1.0	0.0	84.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	68.0	1.0	0.0	84.0	0.0	0.0	-inf	0.0	0.0	-inf
Planococcus sp. MB-3u-03	2058136	species	0.0	0.0	-inf	1.0	1.0	68.0	1.0	1.0	84.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	68.0	1.0	1.0	84.0	0.0	0.0	-inf	0.0	0.0	-inf
Sporosarcina	1569	genus	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	28.0	1.0	0.0	15.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	28.0	1.0	0.0	15.0	0.0	0.0	-inf
Sporosarcina ureae	1571	species	0.0	0.0	-inf	0.0	0.0	-inf	3.0	3.0	28.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	3.0	3.0	28.0	0.0	0.0	-inf	0.0	0.0	-inf
unclassified Sporosarcina	2647733	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	15.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	15.0	0.0	0.0	-inf
Sporosarcina sp. Te-1	2818390	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	15.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	15.0	0.0	0.0	-inf
Viridibacillus	496496	genus	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	62.0	3.0	0.0	29.33333333333333	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	62.0	3.0	0.0	29.33333333333333
unclassified Viridibacillus	2617942	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	62.0	3.0	0.0	29.33333333333333	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	62.0	3.0	0.0	29.33333333333333
Viridibacillus sp. JNUCC-6	2779527	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	62.0	3.0	3.0	29.33333333333333	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	62.0	3.0	3.0	29.33333333333333
Solibacillus	648800	genus	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	7.0	2.0	0.0	29.0	1.0	0.0	38.0	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	7.0	2.0	0.0	29.0	1.0	0.0	38.0
Solibacillus silvestris	76853	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	15.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	15.0	0.0	0.0	-inf
